지점,지점명,일시,기온(°C),습도(%)
119,수원,2025-01-07 20:00,-1,58
119,수원,2025-01-07 21:00,-1,58
119,수원,2025-01-07 22:00,-1.6,54
119,수원,2025-01-07 23:00,-3,61
119,수원,2025-01-08 00:00,-4,68
119,수원,2025-01-08 01:00,-4.7,71
119,수원,2025-01-08 02:00,-5.3,76
119,수원,2025-01-08 03:00,-5,77
119,수원,2025-01-08 04:00,-4.7,76
119,수원,2025-01-08 05:00,-5.6,79
119,수원,2025-01-08 06:00,-6.1,84
119,수원,2025-01-08 07:00,-6,83
119,수원,2025-01-08 08:00,-5.8,77
119,수원,2025-01-08 09:00,-3.7,70
119,수원,2025-01-08 10:00,-2,56
119,수원,2025-01-08 11:00,-.6,48
119,수원,2025-01-08 12:00,-.6,46
119,수원,2025-01-08 13:00,.2,46
119,수원,2025-01-08 14:00,.6,44
119,수원,2025-01-08 15:00,0,39
119,수원,2025-01-08 16:00,-.5,45
119,수원,2025-01-08 17:00,-1,49
119,수원,2025-01-08 18:00,-1.7,50
119,수원,2025-01-08 19:00,-2.4,52
119,수원,2025-01-08 20:00,-3.3,55
119,수원,2025-01-08 21:00,-4.1,51
119,수원,2025-01-08 22:00,-5.2,51
119,수원,2025-01-08 23:00,-5.7,52
119,수원,2025-01-09 00:00,-5.7,59
119,수원,2025-01-09 01:00,-7.1,66
119,수원,2025-01-09 02:00,-7.7,43
119,수원,2025-01-09 03:00,-8.1,29
119,수원,2025-01-09 04:00,-8.5,27
119,수원,2025-01-09 05:00,-9,30
119,수원,2025-01-09 06:00,-9.4,36
119,수원,2025-01-09 07:00,-9.8,41
119,수원,2025-01-09 08:00,-10,42
119,수원,2025-01-09 09:00,-9.1,38
119,수원,2025-01-09 10:00,-8.5,37
119,수원,2025-01-09 11:00,-7.8,36
119,수원,2025-01-09 12:00,-7.2,31
119,수원,2025-01-09 13:00,-7.4,33
119,수원,2025-01-09 14:00,-7.7,32
119,수원,2025-01-09 15:00,-8.3,32
119,수원,2025-01-09 16:00,-8.6,31
119,수원,2025-01-09 17:00,-9.3,34
119,수원,2025-01-09 18:00,-10.2,35
119,수원,2025-01-09 19:00,-10.8,34
119,수원,2025-01-09 20:00,-11,34
119,수원,2025-01-09 21:00,-11,35
119,수원,2025-01-09 22:00,-11.2,37
119,수원,2025-01-09 23:00,-11.5,39
119,수원,2025-01-10 00:00,-11.9,42
119,수원,2025-01-10 01:00,-11.7,41
119,수원,2025-01-10 02:00,-12.1,46
119,수원,2025-01-10 03:00,-12.2,46
119,수원,2025-01-10 04:00,-11.6,44
119,수원,2025-01-10 05:00,-11.7,47
119,수원,2025-01-10 06:00,-11.6,46
119,수원,2025-01-10 07:00,-11.7,47
119,수원,2025-01-10 08:00,-11.5,47
119,수원,2025-01-10 09:00,-9.4,42
119,수원,2025-01-10 10:00,-7.7,42
119,수원,2025-01-10 11:00,-7.1,42
119,수원,2025-01-10 12:00,-5.7,39
119,수원,2025-01-10 13:00,-3.8,40
119,수원,2025-01-10 14:00,-2.9,36
119,수원,2025-01-10 15:00,-2.4,35
119,수원,2025-01-10 16:00,-2.6,35
119,수원,2025-01-10 17:00,-2.9,36
119,수원,2025-01-10 18:00,-4.6,48
119,수원,2025-01-10 19:00,-6,57
119,수원,2025-01-10 20:00,-5.6,61
119,수원,2025-01-10 21:00,-5.2,58
119,수원,2025-01-10 22:00,-5.5,57
119,수원,2025-01-10 23:00,-4.9,62
119,수원,2025-01-11 00:00,-5.9,74
119,수원,2025-01-11 01:00,-5.6,66
119,수원,2025-01-11 02:00,-5.7,66
119,수원,2025-01-11 03:00,-7,71
119,수원,2025-01-11 04:00,-8.6,76
119,수원,2025-01-11 05:00,-9.3,75
119,수원,2025-01-11 06:00,-9.8,80
119,수원,2025-01-11 07:00,-10,80
119,수원,2025-01-11 08:00,-10.1,80
119,수원,2025-01-11 09:00,-8.2,76
119,수원,2025-01-11 10:00,-4.7,58
119,수원,2025-01-11 11:00,-3.1,43
119,수원,2025-01-11 12:00,-2.4,39
119,수원,2025-01-11 13:00,-1.2,38
119,수원,2025-01-11 14:00,-1,41
119,수원,2025-01-11 15:00,-1.1,42
119,수원,2025-01-11 16:00,-1.6,42
119,수원,2025-01-11 17:00,-2.2,50
119,수원,2025-01-11 18:00,-3.5,56
119,수원,2025-01-11 19:00,-4.7,62
119,수원,2025-01-11 20:00,-5.5,67
119,수원,2025-01-11 21:00,-6.2,71
119,수원,2025-01-11 22:00,-6.7,68
119,수원,2025-01-11 23:00,-7.4,74
119,수원,2025-01-12 00:00,-7.9,75
119,수원,2025-01-12 01:00,-8.3,78
119,수원,2025-01-12 02:00,-8.6,79
119,수원,2025-01-12 03:00,-9,81
119,수원,2025-01-12 04:00,-9.7,84
119,수원,2025-01-12 05:00,-10,84
119,수원,2025-01-12 06:00,-10,86
119,수원,2025-01-12 07:00,-10,86
119,수원,2025-01-12 08:00,-9.9,85
119,수원,2025-01-12 09:00,-7.8,84
119,수원,2025-01-12 10:00,-3.7,68
119,수원,2025-01-12 11:00,-1.9,59
119,수원,2025-01-12 12:00,-.2,37
119,수원,2025-01-12 13:00,.9,39
119,수원,2025-01-12 14:00,2.1,38
119,수원,2025-01-12 15:00,2.4,39
119,수원,2025-01-12 16:00,2.3,40
119,수원,2025-01-12 17:00,1,48
119,수원,2025-01-12 18:00,-.5,53
119,수원,2025-01-12 19:00,-1.1,55
119,수원,2025-01-12 20:00,-1.7,60
119,수원,2025-01-12 21:00,-2.7,63
119,수원,2025-01-12 22:00,-3.5,68
119,수원,2025-01-12 23:00,-4.3,72
119,수원,2025-01-13 00:00,-5.2,74
119,수원,2025-01-13 01:00,-6,78
119,수원,2025-01-13 02:00,-6.5,80
119,수원,2025-01-13 03:00,-7,83
119,수원,2025-01-13 04:00,-7.6,86
119,수원,2025-01-13 05:00,-7.5,86
119,수원,2025-01-13 06:00,-7,84
119,수원,2025-01-13 07:00,-6.6,84
119,수원,2025-01-13 08:00,-5.6,84
119,수원,2025-01-13 09:00,-3.9,77
119,수원,2025-01-13 10:00,-1.7,69
119,수원,2025-01-13 11:00,-.1,63
119,수원,2025-01-13 12:00,2,56
119,수원,2025-01-13 13:00,2.5,62
119,수원,2025-01-13 14:00,4.1,56
119,수원,2025-01-13 15:00,3.9,57
119,수원,2025-01-13 16:00,3.4,64
119,수원,2025-01-13 17:00,1.8,85
119,수원,2025-01-13 18:00,2,84
119,수원,2025-01-13 19:00,1.6,87
119,수원,2025-01-13 20:00,1.8,85
119,수원,2025-01-13 21:00,1.7,85
119,수원,2025-01-13 22:00,1.3,86
119,수원,2025-01-13 23:00,1.2,88
119,수원,2025-01-14 00:00,1.3,87
119,수원,2025-01-14 01:00,1.3,87
119,수원,2025-01-14 02:00,1.2,90
119,수원,2025-01-14 03:00,1,89
119,수원,2025-01-14 04:00,.8,89
119,수원,2025-01-14 05:00,.7,93
119,수원,2025-01-14 06:00,.6,92
119,수원,2025-01-14 07:00,.2,92
119,수원,2025-01-14 08:00,0,93
119,수원,2025-01-14 09:00,.7,94
119,수원,2025-01-14 10:00,2.2,90
119,수원,2025-01-14 11:00,3.9,84
119,수원,2025-01-14 12:00,5.3,79
119,수원,2025-01-14 13:00,6.6,72
119,수원,2025-01-14 14:00,6.4,65
119,수원,2025-01-14 15:00,5.4,52
119,수원,2025-01-14 16:00,4.5,56
119,수원,2025-01-14 17:00,3.7,51
119,수원,2025-01-14 18:00,2.7,65
119,수원,2025-01-14 19:00,2.3,70
119,수원,2025-01-14 20:00,2.4,50
119,수원,2025-01-14 21:00,2.2,52
119,수원,2025-01-14 22:00,1.4,49
119,수원,2025-01-14 23:00,0,56
119,수원,2025-01-15 00:00,-1.2,43
119,수원,2025-01-15 01:00,-2,44
119,수원,2025-01-15 02:00,-2.6,46
119,수원,2025-01-15 03:00,-3.3,50
119,수원,2025-01-15 04:00,-3.1,42
119,수원,2025-01-15 05:00,-4.1,44
119,수원,2025-01-15 06:00,-4.5,43
119,수원,2025-01-15 07:00,-4.6,40
119,수원,2025-01-15 08:00,-4.7,40
119,수원,2025-01-15 09:00,-3.7,39
119,수원,2025-01-15 10:00,-3.1,32
119,수원,2025-01-15 11:00,-2.6,25
119,수원,2025-01-15 12:00,-1.9,26
119,수원,2025-01-15 13:00,-1.5,27
119,수원,2025-01-15 14:00,-1.3,22
119,수원,2025-01-15 15:00,-.9,22
119,수원,2025-01-15 16:00,-1.4,28
119,수원,2025-01-15 17:00,-2,32
119,수원,2025-01-15 18:00,-2.9,39
119,수원,2025-01-15 19:00,-3.5,42
119,수원,2025-01-15 20:00,-3.8,45
119,수원,2025-01-15 21:00,-4,48
119,수원,2025-01-15 22:00,-4.5,46
119,수원,2025-01-15 23:00,-5.1,45
119,수원,2025-01-16 00:00,-6.1,53
119,수원,2025-01-16 01:00,-6.5,57
119,수원,2025-01-16 02:00,-6.2,64
119,수원,2025-01-16 03:00,-4.5,54
119,수원,2025-01-16 04:00,-4.4,56
119,수원,2025-01-16 05:00,-4.3,55
119,수원,2025-01-16 06:00,-3.8,50
119,수원,2025-01-16 07:00,-3.4,51
119,수원,2025-01-16 08:00,-3.1,51
119,수원,2025-01-16 09:00,-2.8,52
119,수원,2025-01-16 10:00,-2.5,59
119,수원,2025-01-16 11:00,-2.3,70
119,수원,2025-01-16 12:00,-1.6,71
119,수원,2025-01-16 13:00,-.1,68
119,수원,2025-01-16 14:00,2.2,59
119,수원,2025-01-16 15:00,3.1,52
119,수원,2025-01-16 16:00,3,55
119,수원,2025-01-16 17:00,2.7,59
119,수원,2025-01-16 18:00,2.4,62
119,수원,2025-01-16 19:00,2.3,64
119,수원,2025-01-16 20:00,1.6,67
119,수원,2025-01-16 21:00,0,77
119,수원,2025-01-16 22:00,0,77
119,수원,2025-01-16 23:00,-.2,72
119,수원,2025-01-17 00:00,-1.2,70
119,수원,2025-01-17 01:00,-2.1,69
119,수원,2025-01-17 02:00,-2.5,67
119,수원,2025-01-17 03:00,-3.3,67
119,수원,2025-01-17 04:00,-3.9,66
119,수원,2025-01-17 05:00,-5.1,71
119,수원,2025-01-17 06:00,-5.4,73
119,수원,2025-01-17 07:00,-5.8,73
119,수원,2025-01-17 08:00,-6.2,78
119,수원,2025-01-17 09:00,-4.1,69
119,수원,2025-01-17 10:00,-1,62
119,수원,2025-01-17 11:00,1.2,57
119,수원,2025-01-17 12:00,2.6,53
119,수원,2025-01-17 13:00,3.8,46
119,수원,2025-01-17 14:00,4.7,39
119,수원,2025-01-17 15:00,4.6,40
119,수원,2025-01-17 16:00,4.5,39
119,수원,2025-01-17 17:00,3.6,38
119,수원,2025-01-17 18:00,.9,46
119,수원,2025-01-17 19:00,-.6,53
119,수원,2025-01-17 20:00,-1.6,59
119,수원,2025-01-17 21:00,-2.3,63
119,수원,2025-01-17 22:00,-3,66
119,수원,2025-01-17 23:00,-3.5,72
119,수원,2025-01-18 00:00,-4.2,72
119,수원,2025-01-18 01:00,-5,76
119,수원,2025-01-18 02:00,-5.5,78
119,수원,2025-01-18 03:00,-5.7,79
119,수원,2025-01-18 04:00,-5.9,79
119,수원,2025-01-18 05:00,-6.2,81
119,수원,2025-01-18 06:00,-6.6,82
119,수원,2025-01-18 07:00,-6.7,85
119,수원,2025-01-18 08:00,-6.2,83
119,수원,2025-01-18 09:00,-3.4,74
119,수원,2025-01-18 10:00,0,58
119,수원,2025-01-18 11:00,2.4,48
119,수원,2025-01-18 12:00,4.3,37
119,수원,2025-01-18 13:00,5.8,25
119,수원,2025-01-18 14:00,6.6,23
119,수원,2025-01-18 15:00,6.8,24
119,수원,2025-01-18 16:00,6.6,25
119,수원,2025-01-18 17:00,4.9,32
119,수원,2025-01-18 18:00,3,37
119,수원,2025-01-18 19:00,1.3,40
119,수원,2025-01-18 20:00,-.3,47
119,수원,2025-01-18 21:00,-1,52
119,수원,2025-01-18 22:00,-2.1,57
119,수원,2025-01-18 23:00,-3,61
119,수원,2025-01-19 00:00,-3.6,66
119,수원,2025-01-19 01:00,-4.3,68
119,수원,2025-01-19 02:00,-4.5,71
119,수원,2025-01-19 03:00,-4.5,71
119,수원,2025-01-19 04:00,-4.3,73
119,수원,2025-01-19 05:00,-3.5,71
119,수원,2025-01-19 06:00,-2.6,67
119,수원,2025-01-19 07:00,-1.9,64
119,수원,2025-01-19 08:00,-1.9,66
119,수원,2025-01-19 09:00,-.7,62
119,수원,2025-01-19 10:00,1.4,55
119,수원,2025-01-19 11:00,3.8,49
119,수원,2025-01-19 12:00,5.9,44
119,수원,2025-01-19 13:00,6.8,46
119,수원,2025-01-19 14:00,7.4,46
119,수원,2025-01-19 15:00,7.8,54
119,수원,2025-01-19 16:00,7.9,55
119,수원,2025-01-19 17:00,7.3,57
119,수원,2025-01-19 18:00,5.5,63
119,수원,2025-01-19 19:00,3.4,72
119,수원,2025-01-19 20:00,1.9,80
119,수원,2025-01-19 21:00,1,85
119,수원,2025-01-19 22:00,.7,85
119,수원,2025-01-19 23:00,.8,85
119,수원,2025-01-20 00:00,.9,85
119,수원,2025-01-20 01:00,.5,87
119,수원,2025-01-20 02:00,.5,88
119,수원,2025-01-20 03:00,.1,88
119,수원,2025-01-20 04:00,.3,88
119,수원,2025-01-20 05:00,.6,87
119,수원,2025-01-20 06:00,.9,87
119,수원,2025-01-20 07:00,1.3,86
119,수원,2025-01-20 08:00,1.5,87
119,수원,2025-01-20 09:00,2.1,90
119,수원,2025-01-20 10:00,2.4,89
119,수원,2025-01-20 11:00,3.2,84
119,수원,2025-01-20 12:00,4.6,67
119,수원,2025-01-20 13:00,5.4,60
119,수원,2025-01-20 14:00,5.4,58
119,수원,2025-01-20 15:00,5.8,55
119,수원,2025-01-20 16:00,5.3,54
119,수원,2025-01-20 17:00,5,51
119,수원,2025-01-20 18:00,3.4,57
119,수원,2025-01-20 19:00,1.8,70
119,수원,2025-01-20 20:00,.9,76
119,수원,2025-01-20 21:00,-.2,85
119,수원,2025-01-20 22:00,-.7,90
119,수원,2025-01-20 23:00,-1,91
119,수원,2025-01-21 00:00,-.3,92
119,수원,2025-01-21 01:00,.1,94
119,수원,2025-01-21 02:00,0,94
119,수원,2025-01-21 03:00,-.2,95
119,수원,2025-01-21 04:00,-.5,95
119,수원,2025-01-21 05:00,-1.2,95
119,수원,2025-01-21 06:00,-1.3,95
119,수원,2025-01-21 07:00,-1,95
119,수원,2025-01-21 08:00,-.3,95
119,수원,2025-01-21 09:00,-.2,95
119,수원,2025-01-21 10:00,0,95
119,수원,2025-01-21 11:00,.3,95
119,수원,2025-01-21 12:00,.5,95
119,수원,2025-01-21 13:00,1.1,94
119,수원,2025-01-21 14:00,3,79
119,수원,2025-01-21 15:00,4.7,68
119,수원,2025-01-21 16:00,4.8,67
119,수원,2025-01-21 17:00,4.7,67
119,수원,2025-01-21 18:00,2.8,75
119,수원,2025-01-21 19:00,1.5,83
119,수원,2025-01-21 20:00,.1,86
119,수원,2025-01-21 21:00,-.5,88
119,수원,2025-01-21 22:00,-1.2,89
119,수원,2025-01-21 23:00,-1.5,90
119,수원,2025-01-22 00:00,-1.1,91
119,수원,2025-01-22 01:00,-.7,90
119,수원,2025-01-22 02:00,-.6,89
119,수원,2025-01-22 03:00,-.4,88
119,수원,2025-01-22 04:00,-.1,86
119,수원,2025-01-22 05:00,.1,84
119,수원,2025-01-22 06:00,.2,82
119,수원,2025-01-22 07:00,.6,82
119,수원,2025-01-22 08:00,.3,83
119,수원,2025-01-22 09:00,1.1,84
119,수원,2025-01-22 10:00,3,80
119,수원,2025-01-22 11:00,4.6,76
119,수원,2025-01-22 12:00,4.5,75
119,수원,2025-01-22 13:00,4.7,75
119,수원,2025-01-22 14:00,5.4,70
119,수원,2025-01-22 15:00,6,51
119,수원,2025-01-22 16:00,5.7,36
119,수원,2025-01-22 17:00,4.5,47
119,수원,2025-01-22 18:00,2.6,55
119,수원,2025-01-22 19:00,1.5,62
119,수원,2025-01-22 20:00,.2,69
119,수원,2025-01-22 21:00,-.5,78
119,수원,2025-01-22 22:00,-1.4,81
119,수원,2025-01-22 23:00,-1.9,85
119,수원,2025-01-23 00:00,-2.2,88
119,수원,2025-01-23 01:00,-2.5,89
119,수원,2025-01-23 02:00,-2.9,90
119,수원,2025-01-23 03:00,-3.7,90
119,수원,2025-01-23 04:00,-4.2,91
119,수원,2025-01-23 05:00,-4.2,91
119,수원,2025-01-23 06:00,-4.3,91
119,수원,2025-01-23 07:00,-4.4,91
119,수원,2025-01-23 08:00,-4.3,90
119,수원,2025-01-23 09:00,-2.9,91
119,수원,2025-01-23 10:00,.5,84
119,수원,2025-01-23 11:00,3.1,60
119,수원,2025-01-23 12:00,4.7,39
119,수원,2025-01-23 13:00,6.1,36
119,수원,2025-01-23 14:00,7.2,28
119,수원,2025-01-23 15:00,7.4,28
119,수원,2025-01-23 16:00,6.7,26
119,수원,2025-01-23 17:00,5.2,35
119,수원,2025-01-23 18:00,2.6,42
119,수원,2025-01-23 19:00,1,48
119,수원,2025-01-23 20:00,-.1,56
119,수원,2025-01-23 21:00,-.8,59
119,수원,2025-01-23 22:00,-1.6,61
119,수원,2025-01-23 23:00,-2.4,61
119,수원,2025-01-24 00:00,-3.1,68
119,수원,2025-01-24 01:00,-3.6,71
119,수원,2025-01-24 02:00,-4.3,72
119,수원,2025-01-24 03:00,-4.7,76
119,수원,2025-01-24 04:00,-5.4,78
119,수원,2025-01-24 05:00,-5.6,80
119,수원,2025-01-24 06:00,-5.8,81
119,수원,2025-01-24 07:00,-5.7,82
119,수원,2025-01-24 08:00,-5.7,82
119,수원,2025-01-24 09:00,-1.6,70
119,수원,2025-01-24 10:00,1.9,53
119,수원,2025-01-24 11:00,4.2,44
119,수원,2025-01-24 12:00,6.7,29
119,수원,2025-01-24 13:00,8,27
119,수원,2025-01-24 14:00,8.9,23
119,수원,2025-01-24 15:00,9.7,19
119,수원,2025-01-24 16:00,9.8,20
119,수원,2025-01-24 17:00,8.5,22
119,수원,2025-01-24 18:00,5.4,37
119,수원,2025-01-24 19:00,4,37
119,수원,2025-01-24 20:00,2.5,42
119,수원,2025-01-24 21:00,1.2,49
119,수원,2025-01-24 22:00,.3,56
119,수원,2025-01-24 23:00,-.7,60
119,수원,2025-01-25 00:00,-1.4,65
119,수원,2025-01-25 01:00,-2.1,73
119,수원,2025-01-25 02:00,-2.4,71
119,수원,2025-01-25 03:00,-2.9,75
119,수원,2025-01-25 04:00,-3,72
119,수원,2025-01-25 05:00,-3.5,76
119,수원,2025-01-25 06:00,-3.3,76
119,수원,2025-01-25 07:00,-3.3,76
119,수원,2025-01-25 08:00,-3.3,78
119,수원,2025-01-25 09:00,.2,69
119,수원,2025-01-25 10:00,5.5,54
119,수원,2025-01-25 11:00,6.9,47
119,수원,2025-01-25 12:00,8.1,43
119,수원,2025-01-25 13:00,8.9,40
119,수원,2025-01-25 14:00,9.8,37
119,수원,2025-01-25 15:00,10.1,30
119,수원,2025-01-25 16:00,8.8,34
119,수원,2025-01-25 17:00,8.9,31
119,수원,2025-01-25 18:00,7.1,35
119,수원,2025-01-25 19:00,6.1,40
119,수원,2025-01-25 20:00,6,43
119,수원,2025-01-25 21:00,5.3,45
119,수원,2025-01-25 22:00,4.7,44
119,수원,2025-01-25 23:00,4,45
119,수원,2025-01-26 00:00,3.6,47
119,수원,2025-01-26 01:00,3.2,50
119,수원,2025-01-26 02:00,3.2,50
119,수원,2025-01-26 03:00,3,51
119,수원,2025-01-26 04:00,2.7,51
119,수원,2025-01-26 05:00,2.4,51
119,수원,2025-01-26 06:00,2,53
119,수원,2025-01-26 07:00,2.1,52
119,수원,2025-01-26 08:00,2.1,52
119,수원,2025-01-26 09:00,2.8,49
119,수원,2025-01-26 10:00,4.2,44
119,수원,2025-01-26 11:00,6.1,38
119,수원,2025-01-26 12:00,6.1,37
119,수원,2025-01-26 13:00,6.8,34
119,수원,2025-01-26 14:00,7,33
119,수원,2025-01-26 15:00,6.7,35
119,수원,2025-01-26 16:00,6.6,36
119,수원,2025-01-26 17:00,6.5,38
119,수원,2025-01-26 18:00,5.8,40
119,수원,2025-01-26 19:00,4.7,44
119,수원,2025-01-26 20:00,4.5,46
119,수원,2025-01-26 21:00,4,48
119,수원,2025-01-26 22:00,4.6,46
119,수원,2025-01-26 23:00,4.1,49
119,수원,2025-01-27 00:00,3.9,52
119,수원,2025-01-27 01:00,3.6,72
119,수원,2025-01-27 02:00,2.5,84
119,수원,2025-01-27 03:00,2.1,87
119,수원,2025-01-27 04:00,1.8,90
119,수원,2025-01-27 05:00,1.8,90
119,수원,2025-01-27 06:00,1.4,90
119,수원,2025-01-27 07:00,.4,92
119,수원,2025-01-27 08:00,.3,91
119,수원,2025-01-27 09:00,-.2,90
119,수원,2025-01-27 10:00,-.7,79
119,수원,2025-01-27 11:00,-.5,71
119,수원,2025-01-27 12:00,-1.5,75
119,수원,2025-01-27 13:00,-.6,65
119,수원,2025-01-27 14:00,.7,56
119,수원,2025-01-27 15:00,0,66
119,수원,2025-01-27 16:00,-1.3,87
119,수원,2025-01-27 17:00,-1.7,86
119,수원,2025-01-27 18:00,-2.1,84
119,수원,2025-01-27 19:00,-1.3,70
119,수원,2025-01-27 20:00,-1.3,67
119,수원,2025-01-27 21:00,-1,62
119,수원,2025-01-27 22:00,-1.1,65
119,수원,2025-01-27 23:00,-1.8,75
119,수원,2025-01-28 00:00,-2.4,78
119,수원,2025-01-28 01:00,-2.9,85
119,수원,2025-01-28 02:00,-2.3,69
119,수원,2025-01-28 03:00,-2.4,73
119,수원,2025-01-28 04:00,-2.9,84
119,수원,2025-01-28 05:00,-3.1,87
119,수원,2025-01-28 06:00,-3,79
119,수원,2025-01-28 07:00,-3.7,88
119,수원,2025-01-28 08:00,-3.6,88
119,수원,2025-01-28 09:00,-3.4,88
119,수원,2025-01-28 10:00,-3.1,87
119,수원,2025-01-28 11:00,-2.6,84
119,수원,2025-01-28 12:00,-2.6,83
119,수원,2025-01-28 13:00,-2.3,79
119,수원,2025-01-28 14:00,-2.8,79
119,수원,2025-01-28 15:00,-2.8,81
119,수원,2025-01-28 16:00,-2.7,81
119,수원,2025-01-28 17:00,-3.4,79
119,수원,2025-01-28 18:00,-4,77
119,수원,2025-01-28 19:00,-4.3,73
119,수원,2025-01-28 20:00,-4.7,70
119,수원,2025-01-28 21:00,-5.1,70
119,수원,2025-01-28 22:00,-5.1,70
119,수원,2025-01-28 23:00,-5.1,71
119,수원,2025-01-29 00:00,-5.4,73
119,수원,2025-01-29 01:00,-6,77
119,수원,2025-01-29 02:00,-5.9,74
119,수원,2025-01-29 03:00,-6.1,71
119,수원,2025-01-29 04:00,-5.6,68
119,수원,2025-01-29 05:00,-6.3,73
119,수원,2025-01-29 06:00,-7.4,81
119,수원,2025-01-29 07:00,-7.9,85
119,수원,2025-01-29 08:00,-8,84
119,수원,2025-01-29 09:00,-5.7,72
119,수원,2025-01-29 10:00,-4.3,63
119,수원,2025-01-29 11:00,-3.2,57
119,수원,2025-01-29 12:00,-2.9,55
119,수원,2025-01-29 13:00,-2.2,54
119,수원,2025-01-29 14:00,-2.9,55
119,수원,2025-01-29 15:00,-1.5,46
119,수원,2025-01-29 16:00,-1.9,46
119,수원,2025-01-29 17:00,-2.9,49
119,수원,2025-01-29 18:00,-3.6,52
119,수원,2025-01-29 19:00,-4.7,55
119,수원,2025-01-29 20:00,-5.4,57
119,수원,2025-01-29 21:00,-6.5,62
119,수원,2025-01-29 22:00,-6.5,61
119,수원,2025-01-29 23:00,-6.2,60
119,수원,2025-01-30 00:00,-7.2,67
119,수원,2025-01-30 01:00,-7.7,70
119,수원,2025-01-30 02:00,-7.2,70
119,수원,2025-01-30 03:00,-6.8,70
119,수원,2025-01-30 04:00,-7.1,72
119,수원,2025-01-30 05:00,-6.8,67
119,수원,2025-01-30 06:00,-5.5,46
119,수원,2025-01-30 07:00,-5.8,50
119,수원,2025-01-30 08:00,-6.4,48
119,수원,2025-01-30 09:00,-5.4,47
119,수원,2025-01-30 10:00,-4,34
119,수원,2025-01-30 11:00,-2.9,28
119,수원,2025-01-30 12:00,-1.8,25
119,수원,2025-01-30 13:00,-1.6,24
119,수원,2025-01-30 14:00,-.6,22
119,수원,2025-01-30 15:00,.2,25
119,수원,2025-01-30 16:00,-.5,30
119,수원,2025-01-30 17:00,-.7,32
119,수원,2025-01-30 18:00,-2.1,38
119,수원,2025-01-30 19:00,-2.8,42
119,수원,2025-01-30 20:00,-3.2,47
119,수원,2025-01-30 21:00,-3,54
119,수원,2025-01-30 22:00,-2.8,54
119,수원,2025-01-30 23:00,-2.5,48
119,수원,2025-01-31 00:00,-2.7,53
119,수원,2025-01-31 01:00,-2.6,55
119,수원,2025-01-31 02:00,-2.3,60
119,수원,2025-01-31 03:00,-2,54
119,수원,2025-01-31 04:00,-1.7,56
119,수원,2025-01-31 05:00,-1.5,57
119,수원,2025-01-31 06:00,-1.3,56
119,수원,2025-01-31 07:00,-1.4,58
119,수원,2025-01-31 08:00,-1.6,63
119,수원,2025-01-31 09:00,-1.1,63
119,수원,2025-01-31 10:00,-.4,63
119,수원,2025-01-31 11:00,.1,64
119,수원,2025-01-31 12:00,.9,63
119,수원,2025-01-31 13:00,1,64
119,수원,2025-01-31 14:00,.6,72
119,수원,2025-01-31 15:00,.6,79
119,수원,2025-01-31 16:00,.8,79
119,수원,2025-01-31 17:00,.6,81
119,수원,2025-01-31 18:00,.4,88
119,수원,2025-01-31 19:00,.6,89
119,수원,2025-01-31 20:00,.7,88
119,수원,2025-01-31 21:00,.8,88
119,수원,2025-01-31 22:00,.6,90
119,수원,2025-01-31 23:00,.6,90
119,수원,2025-02-01 00:00,.6,91
119,수원,2025-02-01 01:00,.6,90
119,수원,2025-02-01 02:00,-.1,91
119,수원,2025-02-01 03:00,-.6,92
119,수원,2025-02-01 04:00,0,92
119,수원,2025-02-01 05:00,-.5,92
119,수원,2025-02-01 06:00,-1,92
119,수원,2025-02-01 07:00,-.5,92
119,수원,2025-02-01 08:00,-.1,90
119,수원,2025-02-01 09:00,.3,89
119,수원,2025-02-01 10:00,1.5,83
119,수원,2025-02-01 11:00,2.8,78
119,수원,2025-02-01 12:00,3.8,73
119,수원,2025-02-01 13:00,4.4,70
119,수원,2025-02-01 14:00,4.8,70
119,수원,2025-02-01 15:00,5.4,62
119,수원,2025-02-01 16:00,5.9,57
119,수원,2025-02-01 17:00,5.9,55
119,수원,2025-02-01 18:00,4.5,59
119,수원,2025-02-01 19:00,2.6,68
119,수원,2025-02-01 20:00,1,75
119,수원,2025-02-01 21:00,.1,79
119,수원,2025-02-01 22:00,-.9,83
119,수원,2025-02-01 23:00,-1.6,84
119,수원,2025-02-02 00:00,-2,85
119,수원,2025-02-02 01:00,-2.6,87
119,수원,2025-02-02 02:00,-3.2,88
119,수원,2025-02-02 03:00,-3.6,88
119,수원,2025-02-02 04:00,-3.8,89
119,수원,2025-02-02 05:00,-4.2,90
119,수원,2025-02-02 06:00,-4.6,90
119,수원,2025-02-02 07:00,-4.5,91
119,수원,2025-02-02 08:00,-4.7,91
